id,mild_injuries,serious_injuries,victims,vehicles_involved,longitude,latitude,date
2017S009591,2,0,2,2,2.187822,41.449284999999996,2017-11-18 15:00:00
2017S004360,1,0,1,2,2.187032,41.447547,2017-05-16 22:00:00
2017S004862,1,0,1,2,2.18174,41.439262,2017-06-02 15:00:00
2017S003762,1,0,1,2,2.186049,41.443992,2017-04-27 20:00:00
2017S010699,2,0,2,2,2.186818,41.443914,2017-12-27 16:00:00
2017S010586,2,0,2,2,2.184843,41.446335,2017-12-22 09:00:00
2017S010613,1,0,1,2,2.184825,41.446719,2017-12-23 09:00:00
2017S009388,0,0,0,3,2.169225,41.430029,2017-11-13 00:00:00
2017S005992,1,0,1,2,2.1671169999999997,41.430238,2017-07-10 12:00:00
2017S009537,1,0,1,2,2.186203,41.442952000000005,2017-11-16 22:00:00
2017S009412,1,0,1,2,2.1794439999999997,41.440832,2017-11-13 14:00:00
2017S003546,1,0,1,2,2.1794439999999997,41.440832,2017-04-21 06:00:00
2017S008184,1,0,1,3,2.175349,41.442541999999996,2017-10-04 17:00:00
2017S001172,2,0,2,2,2.179295,41.445269,2017-02-12 11:00:00
2017S005935,1,0,1,2,2.1764200000000002,41.440773,2017-07-07 17:00:00
2017S006206,0,0,0,2,2.180756,41.428672999999996,2017-07-16 20:00:00
2017S000330,1,0,1,1,2.18416,41.428658,2017-01-13 14:00:00
2017S004873,1,0,1,2,2.182477,41.432669,2017-06-02 17:00:00
2017S006197,1,0,1,1,2.175939,41.435423,2017-07-16 10:00:00
2017S004950,0,0,0,2,2.1746950000000003,41.430310999999996,2017-06-06 12:00:00
2017S000104,1,0,2,1,2.181706,41.428661,2017-01-05 07:00:00
2017S008912,1,0,1,1,2.173532,41.427694,2017-10-27 20:00:00
2017S000118,0,1,1,3,2.177028,41.427383,2017-01-05 16:00:00
2017S005554,1,0,1,2,2.179842,41.428678999999995,2017-06-26 13:00:00
2017S005377,1,0,1,2,2.177756,41.428779999999996,2017-06-19 12:00:00
2017S010083,1,0,1,2,2.176138,41.426297,2017-12-02 18:00:00
2017S008305,1,0,1,1,2.168866,41.427231,2017-10-08 18:00:00
2017S009315,1,0,1,1,2.164613,41.430966,2017-11-10 16:00:00
2017S010299,1,0,1,2,2.168751,41.435108,2017-12-13 08:00:00
2017S000977,1,0,1,2,2.16913,41.434022999999996,2017-02-05 21:00:00
2017S004310,1,0,1,1,2.172915,41.433809000000004,2017-05-15 12:00:00
2017S003604,2,0,2,2,2.180823,41.43827,2017-04-22 11:00:00
2017S001858,1,0,1,2,2.1751810000000003,41.438632,2017-03-07 00:00:00
2017S007445,4,0,4,3,2.182477,41.432669,2017-09-07 10:00:00
2017S009227,1,0,1,2,2.185582,41.422993,2017-11-08 09:00:00
2017S000362,1,0,1,2,2.183929,41.421764,2017-01-14 14:00:00
2017S003061,1,0,1,2,2.1773580000000003,41.427306,2017-04-03 10:00:00
2017S006745,1,0,1,2,2.17656,41.424716,2017-08-03 22:00:00
2017S003282,1,0,1,1,2.176591,41.425158,2017-04-10 11:00:00
2017S008966,2,0,2,1,2.1839720000000002,41.423153000000006,2017-10-30 11:00:00
2017S006780,0,0,0,3,2.182426,41.423612,2017-08-05 15:00:00
2017S009195,1,0,1,2,2.186909,41.420327,2017-11-07 14:00:00
2017S007549,2,0,2,2,2.191243,41.423171,2017-09-12 09:00:00
2017S009793,0,1,1,1,2.186909,41.420327,2017-11-24 19:00:00
2017S009266,1,0,1,2,2.187233,41.422519,2017-11-09 13:00:00
2017S009317,2,0,2,1,2.190334,41.422457,2017-11-10 14:00:00
2017S009369,1,0,1,2,2.192063,41.439918,2017-11-11 19:00:00
2017S009662,0,0,0,1,2.190414,41.435109999999995,2017-11-21 10:00:00
2017S006149,1,0,1,2,2.193693,41.442703,2017-07-14 18:00:00
2017S004793,1,0,1,2,2.190816,41.433766,2017-05-31 17:00:00
2017S008301,1,0,1,2,2.19113,41.437669,2017-10-08 14:00:00
2017S007286,1,0,1,1,2.192242,41.434012,2017-08-30 10:00:00
2017S001003,1,0,1,2,2.191189,41.415444,2017-02-06 19:00:00
2017S002292,2,0,2,2,2.1872130000000003,41.415232,2017-03-22 11:00:00
2017S004482,1,0,1,2,2.180845,41.419125,2017-05-20 21:00:00
2017S002166,2,0,2,1,2.186411,41.4206,2017-03-17 17:00:00
2017S004535,3,0,3,2,2.186615,41.419559,2017-05-22 16:00:00
2017S005332,1,0,1,1,2.186897,41.415551,2017-06-18 13:00:00
2017S007513,1,0,1,2,2.187218,41.416011,2017-09-10 00:00:00
2017S006737,1,0,1,2,2.181148,41.422492,2017-08-03 17:00:00
2017S008968,1,0,1,4,2.1845950000000003,41.435802,2017-10-30 07:00:00
2017S007126,2,0,2,2,2.183461,41.430191,2017-08-22 18:00:00
2017S003887,1,0,1,2,2.183461,41.430191,2017-05-02 13:00:00
2017S003075,2,0,2,1,2.189435,41.441978000000006,2017-04-03 18:00:00
2017S001470,2,0,2,2,2.192195,41.447070000000004,2017-02-22 12:00:00
2017S000355,1,0,1,2,2.187422,41.447051,2017-01-14 12:00:00
2017S005720,2,0,2,1,2.186212,41.439757,2017-06-30 19:00:00
2017S010463,1,0,1,1,2.18857,41.439809000000004,2017-12-18 16:00:00
2017S009363,0,0,0,2,2.1932810000000003,41.447326000000004,2017-11-11 18:00:00
2017S010391,0,0,0,1,2.1931279999999997,41.441777,2017-12-16 07:00:00
2017S008797,1,0,1,2,2.192934,41.445614,2017-10-24 13:00:00
2017S006365,0,0,0,1,2.1932810000000003,41.447326000000004,2017-07-20 17:00:00
2017S006510,5,0,5,2,2.202476,41.392552,2017-07-26 05:00:00
2017S006686,1,0,1,3,2.195909,41.449373,2017-08-02 12:00:00
2017S008635,0,0,0,1,2.1442900000000003,41.428936,2017-10-19 14:00:00
2017S009056,5,0,5,2,2.20493,41.444642,2017-11-02 13:00:00
2017S008215,4,0,4,3,2.205163,41.444756,2017-10-05 12:00:00
2017S005352,2,0,2,1,2.199145,41.446042999999996,2017-06-19 10:00:00
2017S003649,0,0,0,2,2.201791,41.446101,2017-04-24 13:00:00
2017S000408,3,0,3,2,2.200222,41.442747999999995,2017-01-16 11:00:00
2017S006280,1,0,1,2,2.189318,41.450916,2017-07-18 15:00:00
2017S006196,5,0,5,2,2.207175,41.442209000000005,2017-07-16 07:00:00
2017S006467,2,0,2,2,2.205163,41.444756,2017-07-24 17:00:00
2017S008933,4,0,4,2,2.196373,41.440725,2017-10-28 20:00:00
2017S000096,1,0,1,1,2.205163,41.444756,2017-01-05 04:00:00
2017S003680,1,0,1,2,2.2027400000000004,41.442701,2017-04-25 11:00:00
2017S001493,0,0,0,1,2.18451,41.430331,2017-02-23 07:00:00
2017S004857,1,0,1,3,2.189397,41.430848,2017-06-02 13:00:00
2017S010204,2,0,2,2,2.189238,41.4516,2017-12-08 06:00:00
2017S002565,1,0,1,2,2.1846080000000003,41.430172,2017-03-30 19:00:00
2017S000632,0,0,0,1,2.186531,41.432787,2017-01-24 08:00:00
2017S000703,2,0,2,2,2.1837009999999997,41.430004,2017-01-26 23:00:00
2017S001416,1,0,1,2,2.205852,41.431822,2017-02-20 19:00:00
2017S004961,4,0,4,2,2.2058259999999996,41.443488,2017-06-06 17:00:00
2017S008899,1,0,1,2,2.2075240000000003,41.441601,2017-10-27 13:00:00
2017S000219,3,0,3,4,2.205163,41.444756,2017-01-10 10:00:00
2017S008234,1,0,1,2,2.206013,41.443445000000004,2017-10-05 17:00:00
2017S010671,0,0,0,2,2.206013,41.443445000000004,2017-12-27 15:00:00
2017S003015,1,0,1,2,2.2018,41.392004,2017-04-01 18:00:00
2017S000503,1,0,1,2,2.208469,41.438066,2017-01-19 08:00:00
2017S000899,0,0,0,1,2.204136,41.438618,2017-02-02 12:00:00
2017S001766,1,0,1,2,2.208231,41.438134000000005,2017-03-03 20:00:00
2017S009106,1,0,1,1,2.20586,41.436391,2017-11-04 07:00:00
2017S006647,3,0,3,2,2.205845,41.44312,2017-07-31 17:00:00
2017S005781,0,0,0,1,2.199734,41.442816,2017-07-03 22:00:00
2017S008730,2,0,2,1,2.1204520000000002,41.339426,2017-10-22 10:00:00
2017S008852,0,1,1,2,2.182588,41.439233,2017-10-26 07:00:00
2017S008779,1,0,1,2,2.1328169999999997,41.323437,2017-10-23 22:00:00
2017S005627,1,0,1,1,2.1549009999999997,41.352435,2017-06-28 12:00:00
2017S000252,2,0,2,2,2.1935599999999997,41.449284000000006,2017-01-11 14:00:00
2017S010520,0,0,0,2,2.171625,41.366096,2017-12-20 08:00:00
2017S007907,2,0,2,2,2.1592830000000003,41.450271,2017-09-24 09:00:00
2017S010681,5,0,5,2,2.1858,41.414111,2017-12-26 23:00:00
2017S002550,1,0,1,1,2.180135,41.415413,2017-03-30 15:00:00
2017S010366,1,0,1,2,2.1808419999999997,41.414557,2017-12-15 13:00:00
2017S004977,1,0,1,2,2.176324,41.412546,2017-06-07 11:00:00
2017S010525,1,0,1,2,2.17663,41.412911,2017-12-20 06:00:00
2017S000401,1,0,1,2,2.17624,41.411588,2017-01-16 09:00:00
2017S002168,0,0,0,1,2.180675,41.412239,2017-03-17 19:00:00
2017S009835,1,0,1,2,2.1842740000000003,41.408283000000004,2017-11-26 05:00:00
2017S006584,1,0,1,2,2.183841,41.406533,2017-07-28 17:00:00
2017S010737,1,0,1,2,2.181237,41.413346999999995,2017-12-28 18:00:00
2017S000445,1,0,1,2,2.183461,41.411849,2017-01-11 11:00:00
2017S007713,2,0,2,2,2.185356,41.411087,2017-09-18 12:00:00
2017S002539,1,0,1,1,2.186855,41.408522999999995,2017-03-30 10:00:00
2017S006596,2,0,2,1,2.186855,41.408522999999995,2017-07-28 22:00:00
2017S010418,1,0,1,2,2.1850669999999996,41.406644,2017-12-16 20:00:00
2017S001864,1,0,1,2,2.18452,41.406912,2017-03-07 11:00:00
2017S001693,1,0,1,2,2.185863,41.402617,2017-03-01 15:00:00
2017S002139,2,0,2,2,2.188682,41.403765,2017-03-17 01:00:00
2017S008146,0,0,0,1,2.1868540000000003,41.405403,2017-10-03 09:00:00
2017S009416,1,0,1,2,2.1871709999999998,41.407369,2017-11-13 15:00:00
2017S004627,1,0,1,2,2.1871709999999998,41.407369,2017-05-25 18:00:00
2017S001670,1,0,1,2,2.19789,41.412488,2017-03-01 08:00:00
2017S001161,1,0,1,2,2.195267,41.416686999999996,2017-02-11 12:00:00
2017S002343,1,0,1,2,2.196339,41.413514,2017-03-23 20:00:00
2017S004432,2,0,2,2,2.194697,41.41453,2017-05-19 11:00:00
2017S007469,1,0,1,2,2.194697,41.41453,2017-09-08 08:00:00
2017S004355,0,0,0,2,2.1833709999999997,41.406048,2017-05-16 17:00:00
2017S009398,1,0,1,1,2.194699,41.416264,2017-11-13 11:00:00
2017S008979,1,0,1,2,2.185657,41.406065000000005,2017-10-30 18:00:00
2017S000555,1,0,1,2,2.188682,41.403765,2017-01-20 19:00:00
2017S010040,2,0,2,2,2.186892,41.413523,2017-12-01 13:00:00
2017S010736,1,0,1,1,2.186557,41.408913,2017-12-28 17:00:00
2017S008151,2,0,2,2,2.186557,41.409003999999996,2017-10-03 16:00:00
2017S010357,1,0,1,2,2.193135,41.409042,2017-12-15 09:00:00
2017S004131,0,1,1,2,2.192425,41.414552,2017-05-09 18:00:00
2017S000639,1,0,1,2,2.191279,41.411972999999996,2017-01-24 14:00:00
2017S005236,2,0,2,2,2.189447,41.410589,2017-06-15 10:00:00
2017S000372,1,0,1,2,2.190657,41.411991,2017-01-14 19:00:00
2017S009649,2,2,4,2,2.191279,41.411972999999996,2017-11-20 21:00:00
2017S004079,1,0,1,2,2.192552,41.407639,2017-05-08 16:00:00
2017S007340,0,0,0,2,2.191832,41.409389000000004,2017-09-02 10:00:00
2017S000251,1,0,1,2,2.1874439999999997,41.415009999999995,2017-01-11 13:00:00
2017S004076,1,0,1,2,2.186875,41.412198,2017-05-08 16:00:00
2017S006576,1,0,1,2,2.186369,41.412380999999996,2017-07-28 17:00:00
2017S008733,1,0,1,2,2.2186060000000003,41.41341,2017-10-22 11:00:00
2017S002225,2,0,2,2,2.221698,41.411038,2017-03-20 11:00:00
2017S002289,2,0,2,2,2.221373,41.409658,2017-03-22 10:00:00
2017S009611,0,0,0,1,2.222365,41.411311,2017-11-19 07:00:00
2017S005292,1,0,1,2,2.221568,41.409608,2017-06-16 19:00:00
2017S005436,1,0,1,2,2.219305,41.411328000000005,2017-06-21 10:00:00
2017S004748,1,0,1,3,2.210008,41.420525,2017-05-30 08:00:00
2017S003002,1,1,2,1,2.2193330000000002,41.411774,2017-04-01 01:00:00
2017S000042,2,0,2,2,2.221113,41.407563,2017-01-03 00:00:00
2017S006954,0,0,0,2,2.2094270000000003,41.42196,2017-08-13 07:00:00
2017S003328,1,0,1,1,2.2015029999999998,41.41626,2017-04-12 09:00:00
2017S003128,0,0,0,3,2.2048080000000003,41.424103,2017-04-05 01:00:00
2017S003034,1,0,1,1,2.1997459999999998,41.424763,2017-04-02 13:00:00
2017S003793,0,0,0,2,2.203206,41.424343,2017-04-28 16:00:00
2017S009542,1,0,1,2,2.209633,41.4135,2017-11-17 09:00:00
2017S004054,1,0,1,1,2.213061,41.416011,2017-05-08 08:00:00
2017S009116,7,0,7,2,2.20736,41.410118,2017-11-04 17:00:00
2017S008327,1,0,1,2,2.206418,41.414232,2017-10-09 15:00:00
2017S008854,1,0,1,2,2.204293,41.411423,2017-10-26 08:00:00
2017S009567,2,0,2,2,2.207263,41.415287,2017-11-17 18:00:00
2017S003432,4,0,4,2,2.214212,41.410092,2017-04-16 17:00:00
2017S001050,0,1,1,1,2.2084669999999997,41.41095,2017-02-08 13:00:00
2017S001898,1,0,1,2,2.213061,41.416011,2017-03-08 14:00:00
2017S000021,0,0,0,4,2.211914,41.415181,2017-01-01 12:00:00
2017S010272,1,0,1,2,2.200587,41.399832,2017-12-12 09:00:00
2017S009357,2,0,2,2,2.2067810000000003,41.398948,2017-11-11 16:00:00
2017S007086,1,0,1,2,2.2056270000000002,41.394318,2017-08-20 02:00:00
2017S004568,1,0,1,1,2.2022310000000003,41.394015,2017-05-23 20:00:00
2017S006064,1,0,1,2,2.195174,41.399503,2017-07-12 12:00:00
2017S005338,1,0,1,2,2.1960490000000004,41.39815,2017-06-18 17:00:00
2017S004917,0,0,0,2,2.1981900000000003,41.411891,2017-06-04 18:00:00
2017S003391,1,0,1,2,2.205805,41.417384000000006,2017-04-14 07:00:00
2017S006828,2,0,2,2,2.208398,41.419569,2017-08-07 19:00:00
2017S004395,2,1,3,1,2.194859,41.409289,2017-05-18 05:00:00
2017S006162,2,0,2,3,2.201567,41.414188,2017-07-15 01:00:00
2017S003100,1,0,1,2,2.201634,41.414446999999996,2017-04-04 10:00:00
2017S005528,2,0,2,2,2.207263,41.415287,2017-06-25 11:00:00
2017S001630,1,0,1,2,2.203262,41.415467,2017-02-28 06:00:00
2017S000437,1,0,1,2,2.201634,41.414446999999996,2017-01-17 09:00:00
2017S005331,1,0,1,2,2.198727,41.411297999999995,2017-06-18 12:00:00
2017S003597,1,0,1,2,2.2028939999999997,41.413519,2017-04-22 09:00:00
2017S003787,2,0,2,1,2.19949,41.409221,2017-04-28 13:00:00
2017S000161,1,0,1,2,2.193796,41.406675,2017-01-07 21:00:00
2017S009162,2,0,2,2,2.211219,41.409144,2017-11-06 09:00:00
2017S008765,0,0,0,2,2.2039619999999998,41.407568,2017-10-23 17:00:00
2017S004272,1,0,1,2,2.2039619999999998,41.407568,2017-05-13 22:00:00
2017S007872,0,0,0,4,2.2058720000000003,41.402571,2017-09-22 22:00:00
2017S006104,1,0,1,2,2.206918,41.405113,2017-07-13 14:00:00
2017S007031,2,0,2,2,2.204271,41.40546,2017-08-17 09:00:00
2017S001301,1,0,1,3,2.202204,41.403951,2017-02-16 13:00:00
2017S003504,1,0,1,2,2.199329,41.402167999999996,2017-04-19 20:00:00
2017S004030,1,0,1,1,2.198359,41.401538,2017-05-06 20:00:00
2017S007734,1,0,1,3,2.205855,41.394881,2017-09-18 22:00:00
2017S006490,2,0,2,2,2.204965,41.394263,2017-07-25 11:00:00
2017S010654,2,0,2,2,2.204965,41.394263,2017-12-25 19:00:00
2017S006353,1,0,1,2,2.208218,41.396978999999995,2017-07-20 21:00:00
2017S007840,0,0,0,1,2.206712,41.395762,2017-09-22 02:00:00
2017S004554,0,0,0,1,2.206712,41.395762,2017-05-23 13:00:00
2017S001979,1,0,1,2,2.202744,41.393066999999995,2017-03-10 18:00:00
2017S010731,1,1,2,2,2.191552,41.401556,2017-12-28 19:00:00
2017S009076,1,0,1,2,2.192684,41.397387,2017-11-03 11:00:00
2017S005350,1,0,1,2,2.193825,41.394851,2017-06-19 08:00:00
2017S004357,1,0,1,1,2.189091,41.393131,2017-05-16 18:00:00
2017S006228,2,0,2,2,2.189091,41.393131,2017-07-17 13:00:00
2017S008988,1,0,1,2,2.189091,41.393131,2017-10-30 20:00:00
2017S001845,2,0,2,2,2.190318,41.393943,2017-03-06 16:00:00
2017S001517,1,0,1,2,2.1900209999999998,41.39431,2017-02-24 08:00:00
2017S005617,1,0,1,1,2.183535,41.392288,2017-06-27 22:00:00
2017S010346,1,0,1,2,2.190544,41.394354,2017-12-14 23:00:00
2017S000121,1,0,1,2,2.187949,41.393957,2017-01-05 18:00:00
2017S008613,1,0,1,2,2.188727,41.397906,2017-10-19 08:00:00
2017S010166,1,0,1,1,2.1869509999999996,41.399893,2017-12-05 18:00:00
2017S004268,0,0,0,1,2.187557,41.391081,2017-05-13 20:00:00
2017S001278,1,0,1,2,2.186859,41.391505,2017-02-15 18:00:00
2017S009850,3,0,3,2,2.186859,41.391505,2017-11-26 17:00:00
2017S003819,3,0,3,2,2.218559,41.410976,2017-04-29 17:00:00
2017S004613,2,0,2,2,2.189613,41.405097999999995,2017-05-25 12:00:00
2017S005526,1,0,1,2,2.2084599999999996,41.399781,2017-06-25 10:00:00
2017S003022,1,0,1,1,2.2018,41.392004,2017-04-02 04:00:00
2017S001744,1,0,1,2,2.19141,41.406811,2017-03-03 07:00:00
2017S008729,1,0,1,1,2.218332,41.406911,2017-10-22 10:00:00
2017S003167,1,0,1,1,2.218332,41.406911,2017-04-05 19:00:00
2017S004653,2,0,2,3,2.213901,41.402704,2017-05-26 14:00:00
2017S005534,1,0,1,1,2.214957,41.404408000000004,2017-06-25 20:00:00
2017S007502,0,0,0,1,2.2155270000000002,41.403945,2017-09-09 08:00:00
2017S006912,1,0,1,2,2.21088,41.400104,2017-08-11 14:00:00
2017S005085,0,2,2,1,2.209741,41.399442,2017-06-10 01:00:00
2017S004713,1,0,1,3,2.211313,41.400796,2017-05-29 07:00:00
2017S000366,1,0,1,2,2.189613,41.405097999999995,2017-01-14 14:00:00
2017S010691,1,0,1,1,2.192323,41.404493,2017-12-27 08:00:00
2017S001214,1,0,1,2,2.20893,41.40208,2017-02-14 01:00:00
2017S002534,1,0,1,2,2.189299,41.401576,2017-03-30 09:00:00
2017S006388,1,0,1,3,2.212923,41.405691999999995,2017-07-21 15:00:00
2017S009430,1,0,1,2,2.185863,41.402617,2017-11-14 09:00:00
2017S006157,1,0,1,1,2.191088,41.404084999999995,2017-07-14 18:00:00
2017S007041,2,0,2,2,2.190543,41.404456,2017-08-17 16:00:00
2017S006048,1,0,1,2,2.176656,41.374429,2017-07-11 23:00:00
2017S006618,0,0,0,1,2.168789,41.379569000000004,2017-07-30 13:00:00
2017S004652,2,0,2,2,2.163143,41.378668,2017-05-26 14:00:00
2017S003396,2,0,2,1,2.171605,41.377202000000004,2017-04-14 15:00:00
2017S009760,1,0,1,2,2.167733,41.374962,2017-11-23 21:00:00
2017S001772,0,2,2,1,2.170003,41.374971,2017-03-04 00:00:00
2017S006284,1,0,1,1,2.172961,41.380418,2017-07-18 20:00:00
2017S006007,1,0,1,2,2.175424,41.376236999999996,2017-07-10 22:00:00
2017S003849,0,0,0,3,2.196844,41.393515,2017-05-01 02:00:00
2017S010176,1,0,1,1,2.1959470000000003,41.388026,2017-12-06 06:00:00
2017S004379,2,0,2,2,2.199695,41.39055,2017-05-17 13:00:00
2017S004548,1,0,1,2,2.1914849999999997,41.391334,2017-04-19 13:00:00
2017S005175,0,0,0,1,2.176455,41.376735,2017-06-13 11:00:00
2017S004012,2,0,2,2,2.1961779999999997,41.387797,2017-05-06 16:00:00
2017S006603,1,0,1,2,2.1959470000000003,41.388026,2017-07-29 15:00:00
2017S008670,1,0,1,2,2.1959470000000003,41.388026,2017-10-20 14:00:00
2017S002482,1,0,1,2,2.201548,41.391096999999995,2017-03-28 15:00:00
2017S000283,1,0,1,2,2.1941759999999997,41.387636,2017-01-12 09:00:00
2017S008205,0,1,1,2,2.206738,41.394574,2017-10-03 20:00:00
2017S005759,2,0,2,2,2.1925470000000002,41.393928,2017-07-03 10:00:00
2017S006250,2,0,2,2,2.1795400000000003,41.383496,2017-07-17 23:00:00
2017S006402,2,0,2,3,2.179094,41.38355,2017-07-22 01:00:00
2017S004891,0,0,0,2,2.181393,41.380916,2017-06-03 13:00:00
2017S002356,0,0,0,1,2.174959,41.380412,2017-03-24 08:00:00
2017S003208,1,0,1,2,2.179821,41.378816,2017-04-06 21:00:00
2017S006764,2,0,2,3,2.171421,41.386633,2017-08-04 18:00:00
2017S010211,1,0,1,1,2.171148,41.386417,2017-12-09 07:00:00
2017S004926,0,0,0,1,2.177023,41.376901000000004,2017-06-05 13:00:00
2017S007109,2,0,2,1,2.176835,41.375294,2017-08-22 00:00:00
2017S005328,1,0,1,2,2.177332,41.380828,2017-06-18 00:00:00
2017S001959,1,0,1,1,2.180517,41.381976,2017-03-10 08:00:00
2017S000966,0,0,0,1,2.181411,41.381533000000005,2017-02-05 06:00:00
2017S005342,1,0,1,2,2.1747,41.379815,2017-06-18 19:00:00
2017S003554,2,0,2,4,2.2018,41.392004,2017-04-21 10:00:00
2017S002162,1,0,1,1,2.167466,41.383443,2017-03-17 17:00:00
2017S008211,0,0,0,1,2.1680669999999997,41.384840000000004,2017-10-05 09:00:00
2017S005961,0,0,0,1,2.164858,41.384793,2017-07-09 04:00:00
2017S000342,0,0,0,1,2.1767279999999998,41.382436,2017-01-13 17:00:00
2017S010060,2,0,2,1,2.1652810000000002,41.38577,2017-12-01 18:00:00
2017S004734,1,0,1,2,2.165437,41.385956,2017-05-29 19:00:00
2017S009565,1,0,1,2,2.165814,41.385829,2017-11-17 17:00:00
2017S006525,1,0,1,2,2.1807220000000003,41.382222999999996,2017-07-26 16:00:00
2017S009183,1,0,1,1,2.175581,41.383855,2017-11-07 09:00:00
2017S006986,0,0,0,2,2.172518,41.381721999999996,2017-08-14 23:00:00
2017S000186,0,0,0,1,2.166382,41.38087,2017-01-09 12:00:00
2017S005958,1,0,1,2,2.1832290000000003,41.387553000000004,2017-07-09 00:00:00
2017S004643,1,0,1,1,2.183106,41.388326,2017-05-26 11:00:00
2017S001472,1,0,1,2,2.183262,41.38258,2017-02-22 12:00:00
2017S003491,0,0,0,2,2.1884200000000003,41.379496,2017-04-19 14:00:00
2017S008399,2,0,2,2,2.18401,41.380974,2017-10-11 17:00:00
2017S010739,2,0,2,2,2.1876439999999997,41.382492,2017-12-28 20:00:00
2017S007059,1,0,1,3,2.187019,41.382208,2017-08-18 14:00:00
2017S003543,0,0,0,2,2.2018,41.392004,2017-04-20 19:00:00
2017S007557,1,0,1,2,2.1832290000000003,41.387553000000004,2017-09-12 15:00:00
2017S003336,2,0,2,2,2.1833720000000003,41.387153999999995,2017-04-12 15:00:00
2017S005183,2,0,2,3,2.192509,41.387168,2017-06-12 19:00:00
2017S009855,2,0,2,2,2.183983,41.381544,2017-11-27 01:00:00
2017S007311,1,0,1,2,2.1749259999999997,41.386697,2017-09-01 08:00:00
2017S006903,1,0,1,3,2.1749259999999997,41.386697,2017-08-10 23:00:00
2017S006538,1,0,1,1,2.173553,41.387734,2017-07-27 05:00:00
2017S004365,5,0,5,2,2.195364,41.386727,2017-05-17 06:00:00
2017S008815,1,0,1,2,2.182748,41.380866999999995,2017-10-25 07:00:00
2017S004662,1,0,1,1,2.191274,41.377746,2017-05-26 18:00:00
2017S004149,0,0,0,2,2.194805,41.387167,2017-05-10 02:00:00
2017S005333,1,0,1,2,2.190732,41.383453,2017-06-18 15:00:00
2017S007515,1,0,1,1,2.189045,41.377098,2017-09-10 00:00:00
2017S007169,1,0,1,2,2.189434,41.383657,2017-08-25 15:00:00
2017S008233,1,0,1,1,2.1959470000000003,41.388026,2017-10-03 20:00:00
2017S003381,1,0,1,1,2.1959470000000003,41.388026,2017-04-13 19:00:00
2017S003097,1,0,1,3,2.2018,41.392004,2017-04-04 09:00:00
2017S007099,1,0,1,2,2.194805,41.387167,2017-08-21 07:00:00
2017S010465,3,0,3,2,2.191207,41.379551,2017-12-18 17:00:00
2017S004791,1,0,1,2,2.185848,41.381808,2017-05-31 18:00:00
2017S003621,2,0,2,2,2.18304,41.388628000000004,2017-04-23 07:00:00
2017S003007,1,0,1,2,2.184576,41.389759000000005,2017-04-01 11:00:00
2017S005059,1,0,1,1,2.181186,41.391866,2017-06-09 12:00:00
2017S009696,2,0,2,2,2.179882,41.388104,2017-11-22 10:00:00
2017S006297,1,0,1,2,2.15178,41.377044,2017-07-19 09:00:00
2017S006774,1,0,1,1,2.1541669999999997,41.375,2017-08-05 08:00:00
2017S006100,1,0,1,1,2.155303,41.377779,2017-07-13 13:00:00
2017S006381,2,0,2,2,2.156432,41.374990999999994,2017-07-21 15:00:00
2017S008550,1,0,1,2,2.153041,41.376084999999996,2017-10-17 21:00:00
2017S009522,1,0,1,2,2.154035,41.37874,2017-11-16 15:00:00
2017S010521,1,0,1,2,2.176959,41.385301,2017-12-20 09:00:00
2017S007229,1,0,1,2,2.176959,41.385301,2017-08-29 10:00:00
2017S008579,1,0,1,1,2.179461,41.385378,2017-10-16 11:00:00
2017S000602,0,0,0,1,2.1785349999999997,41.386641999999995,2017-01-23 07:00:00
2017S004959,1,0,1,2,2.156193,41.382233,2017-06-06 16:00:00
2017S008001,1,0,1,2,2.1505389999999998,41.384784,2017-09-28 12:00:00
2017S004468,1,0,1,2,2.15008,41.383418,2017-05-20 08:00:00
2017S008634,1,0,1,3,2.151664,41.382226,2017-10-19 18:00:00
2017S007296,1,0,1,2,2.15211,41.384607,2017-08-31 15:00:00
2017S005220,1,0,1,2,2.158561,41.382137,2017-06-14 19:00:00
2017S009986,1,0,1,2,2.146028,41.383069,2017-11-30 13:00:00
2017S005214,1,0,1,2,2.143776,41.381372999999996,2017-06-14 14:00:00
2017S009921,1,0,1,2,2.152804,41.383075,2017-11-28 17:00:00
2017S000475,1,0,1,2,2.15008,41.383418,2017-01-17 22:00:00
2017S001837,1,0,1,2,2.1494,41.383924,2017-03-06 10:00:00
2017S000329,1,0,1,3,2.152581,41.382779,2017-01-13 13:00:00
2017S002222,1,0,1,2,2.153005,41.383373,2017-03-20 09:00:00
2017S010296,1,0,1,2,2.153952,41.383936,2017-12-13 07:00:00
2017S003746,0,0,0,2,2.1516610000000003,41.380528000000005,2017-04-27 15:00:00
2017S003054,0,1,1,3,2.154713,41.379560999999995,2017-04-02 21:00:00
2017S001737,3,0,3,2,2.158561,41.382137,2017-03-02 19:00:00
2017S006665,1,0,1,2,2.15637,41.380114,2017-08-01 16:00:00
2017S003999,2,0,2,2,2.1505389999999998,41.381378999999995,2017-05-05 18:00:00
2017S000119,1,0,1,2,2.146261,41.382059000000005,2017-01-05 16:00:00
2017S006363,1,0,1,2,2.148679,41.379839000000004,2017-07-20 20:00:00
2017S008792,1,0,1,2,2.144892,41.383925,2017-10-24 12:00:00
2017S004951,1,0,1,2,2.145759,41.381586,2017-06-06 14:00:00
2017S006892,1,0,1,1,2.14719,41.38219,2017-08-10 18:00:00
